Step  474000 (g22.3+d68.2)s       | [D] min: 0.02       max: 2.44      | [R_te] min: 3754.45        max: 5093.93        Avg: 4904.42 (122.54)    | ent 0.001 | w_noise: [0.01211 0.01394 0.02120 0.06077 0.12850 0.26127 0.35030 0.45735 0.54521 0.67182]
Step  475000 (g22.4+d68.4)s       | [D] min: 0.04       max: 1.61      | [R_te] min: 880.36         max: 5127.49        Avg: 3617.50 (439.94)    | ent 0.001 | w_noise: [0.01210 0.01398 0.02119 0.06075 0.12835 0.26096 0.35026 0.45911 0.54566 0.67343]
Step  476000 (g22.6+d69.1)s       | [D] min: 0.22       max: 1.84      | [R_te] min: 1200.46        max: 5239.50        Avg: 3864.82 (497.89)    | ent 0.001 | w_noise: [0.01206 0.01394 0.02117 0.06070 0.12820 0.26034 0.35031 0.45638 0.54647 0.67548]
Step  477000 (g22.7+d69.5)s       | [D] min: 0.19       max: 2.24      | [R_te] min: 2268.97        max: 5259.68        Avg: 4218.63 (351.43)    | ent 0.001 | w_noise: [0.01208 0.01405 0.02115 0.06071 0.12867 0.26125 0.34997 0.45582 0.54599 0.67439]
Step  478000 (g22.8+d69.6)s       | [D] min: 0.12       max: 1.80      | [R_te] min: 647.96         max: 5153.71        Avg: 3230.70 (538.60)    | ent 0.001 | w_noise: [0.01211 0.01402 0.02122 0.06081 0.12892 0.26109 0.35082 0.45893 0.54717 0.67239]
Step  479000 (g22.7+d69.8)s       | [D] min: 0.19       max: 2.20      | [R_te] min: 1043.32        max: 5151.48        Avg: 2627.08 (520.31)    | ent 0.001 | w_noise: [0.01220 0.01408 0.02133 0.06100 0.12893 0.26066 0.35153 0.45761 0.54858 0.67610]
Step  480000 (g22.3+d68.3)s       | [D] min: 0.17       max: 1.51      | [R_te] min: 888.85         max: 5096.98        Avg: 2759.31 (489.46)    | ent 0.001 | w_noise: [0.01222 0.01410 0.02129 0.06124 0.12915 0.26105 0.35158 0.45798 0.54853 0.67499]
Step  481000 (g22.3+d68.3)s       | [D] min: 0.17       max: 1.79      | [R_te] min: 1130.75        max: 5242.57        Avg: 3687.44 (458.00)    | ent 0.001 | w_noise: [0.01221 0.01406 0.02138 0.06117 0.12907 0.26089 0.35023 0.45843 0.54932 0.67336]
Step  482000 (g22.3+d68.2)s       | [D] min: 0.17       max: 1.55      | [R_te] min: 687.85         max: 5212.07        Avg: 2920.34 (509.40)    | ent 0.001 | w_noise: [0.01215 0.01402 0.02128 0.06104 0.12909 0.26068 0.34968 0.45785 0.54893 0.67441]
Step  483000 (g22.2+d68.1)s       | [D] min: 0.11       max: 1.33      | [R_te] min: 990.60         max: 5209.59        Avg: 4427.89 (418.34)    | ent 0.001 | w_noise: [0.01212 0.01399 0.02122 0.06108 0.12900 0.26102 0.34958 0.45771 0.54712 0.67310]
Step  484000 (g22.3+d68.1)s       | [D] min: 0.14       max: 1.90      | [R_te] min: 582.80         max: 5403.23        Avg: 3057.99 (591.78)    | ent 0.001 | w_noise: [0.01213 0.01403 0.02117 0.06097 0.12905 0.26090 0.34956 0.45698 0.54607 0.67335]
Step  485000 (g22.4+d68.4)s       | [D] min: 0.21       max: 1.77      | [R_te] min: 5120.45        max: 5308.32        Avg: 5265.58 (17.31)     | ent 0.001 | w_noise: [0.01217 0.01401 0.02118 0.06106 0.12931 0.26111 0.35076 0.45785 0.54763 0.67343]
Step  486000 (g22.3+d68.2)s       | [D] min: 0.12       max: 1.80      | [R_te] min: 1055.33        max: 5260.78        Avg: 4613.68 (388.90)    | ent 0.001 | w_noise: [0.01217 0.01408 0.02129 0.06108 0.12928 0.26109 0.35073 0.45826 0.54899 0.67235]
Step  487000 (g22.3+d68.2)s       | [D] min: 0.16       max: 1.61      | [R_te] min: 627.55         max: 5372.31        Avg: 3498.73 (636.92)    | ent 0.001 | w_noise: [0.01221 0.01406 0.02134 0.06098 0.12955 0.26099 0.35100 0.45777 0.54750 0.67509]
Step  488000 (g22.4+d68.4)s       | [D] min: 0.19       max: 2.41      | [R_te] min: 1424.48        max: 5178.71        Avg: 2753.57 (362.00)    | ent 0.001 | w_noise: [0.01223 0.01403 0.02140 0.06103 0.12968 0.26147 0.35118 0.45805 0.54752 0.67309]
Step  489000 (g22.7+d69.9)s       | [D] min: 0.16       max: 1.54      | [R_te] min: 1085.41        max: 3715.45        Avg: 2197.41 (244.96)    | ent 0.001 | w_noise: [0.01228 0.01401 0.02145 0.06110 0.12961 0.26138 0.35091 0.45808 0.54888 0.67417]
Step  490000 (g22.1+d67.5)s       | [D] min: 0.00       max: 1.75      | [R_te] min: 524.84         max: 5463.41        Avg: 3833.75 (624.09)    | ent 0.001 | w_noise: [0.01217 0.01398 0.02140 0.06097 0.12942 0.26085 0.35184 0.45925 0.54939 0.67549]
Step  491000 (g22.2+d67.8)s       | [D] min: 0.20       max: 1.69      | [R_te] min: 1110.64        max: 5201.93        Avg: 3856.60 (527.38)    | ent 0.001 | w_noise: [0.01212 0.01401 0.02137 0.06100 0.12924 0.26128 0.35142 0.45827 0.54878 0.67311]
Step  492000 (g22.6+d69.2)s       | [D] min: 0.22       max: 1.55      | [R_te] min: 1056.49        max: 4591.40        Avg: 2676.41 (301.97)    | ent 0.001 | w_noise: [0.01212 0.01402 0.02130 0.06118 0.12926 0.26148 0.35107 0.45891 0.54708 0.67492]
Step  493000 (g22.7+d69.3)s       | [D] min: 0.14       max: 1.39      | [R_te] min: 1796.40        max: 5263.40        Avg: 3729.53 (431.81)    | ent 0.001 | w_noise: [0.01212 0.01401 0.02134 0.06117 0.12908 0.26195 0.35119 0.45933 0.54659 0.67555]
Step  494000 (g22.7+d69.2)s       | [D] min: 0.20       max: 1.69      | [R_te] min: 1802.41        max: 5353.01        Avg: 4328.91 (353.77)    | ent 0.001 | w_noise: [0.01214 0.01401 0.02124 0.06091 0.12928 0.26097 0.35142 0.45857 0.54664 0.67341]
Step  495000 (g22.7+d69.2)s       | [D] min: 0.12       max: 1.70      | [R_te] min: 1001.39        max: 5230.16        Avg: 3382.48 (555.04)    | ent 0.001 | w_noise: [0.01205 0.01395 0.02113 0.06059 0.12918 0.26110 0.35096 0.45698 0.54628 0.67045]
Step  496000 (g22.4+d69.4)s       | [D] min: 0.15       max: 1.36      | [R_te] min: 841.42         max: 3554.20        Avg: 1880.52 (274.18)    | ent 0.001 | w_noise: [0.01209 0.01400 0.02123 0.06083 0.12902 0.26047 0.35021 0.45728 0.54673 0.67063]
Step  497000 (g22.7+d69.4)s       | [D] min: 0.11       max: 1.52      | [R_te] min: 1289.16        max: 5295.95        Avg: 3358.65 (474.18)    | ent 0.001 | w_noise: [0.01217 0.01404 0.02126 0.06081 0.12916 0.26146 0.35069 0.45821 0.54797 0.67268]
Step  498000 (g22.8+d69.5)s       | [D] min: 0.14       max: 1.37      | [R_te] min: 762.10         max: 5226.38        Avg: 3298.06 (484.33)    | ent 0.001 | w_noise: [0.01216 0.01404 0.02130 0.06079 0.12929 0.26120 0.34990 0.45830 0.54861 0.67402]
Step  499000 (g22.7+d69.3)s       | [D] min: 0.12       max: 3.05      | [R_te] min: 1115.93        max: 5208.19        Avg: 4147.21 (479.42)    | ent 0.001 | w_noise: [0.01209 0.01404 0.02122 0.06089 0.12880 0.26140 0.34944 0.45802 0.54733 0.67090]
Step  500000 (g22.7+d69.3)s       | [D] min: 0.05       max: 1.71      | [R_te] min: 646.63         max: 5300.16        Avg: 3722.71 (495.75)    | ent 0.001 | w_noise: [0.01214 0.01403 0.02123 0.06085 0.12936 0.26110 0.34928 0.45765 0.54578 0.67178]
Step  501000 (g22.7+d69.3)s       | [D] min: 0.10       max: 1.62      | [R_te] min: 588.04         max: 1267.30        Avg: 867.34 (73.52)      | ent 0.001 | w_noise: [0.01214 0.01400 0.02124 0.06086 0.12884 0.26102 0.34977 0.45781 0.54648 0.67191]
Step  502000 (g22.6+d69.1)s       | [D] min: 0.20       max: 1.73      | [R_te] min: 1126.64        max: 5020.06        Avg: 3475.24 (516.87)    | ent 0.001 | w_noise: [0.01216 0.01397 0.02115 0.06092 0.12914 0.25998 0.35017 0.45809 0.54838 0.67332]
Step  503000 (g22.7+d69.5)s       | [D] min: 0.15       max: 1.80      | [R_te] min: 605.30         max: 5025.89        Avg: 2488.58 (486.67)    | ent 0.001 | w_noise: [0.01212 0.01405 0.02121 0.06111 0.12960 0.26052 0.35037 0.45803 0.54717 0.67375]
Step  504000 (g22.7+d69.4)s       | [D] min: 0.12       max: 1.33      | [R_te] min: 2586.74        max: 5131.16        Avg: 4688.22 (264.18)    | ent 0.001 | w_noise: [0.01213 0.01400 0.02107 0.06082 0.12891 0.26020 0.34981 0.45675 0.54712 0.67244]
Step  505000 (g22.7+d69.4)s       | [D] min: 0.18       max: 2.03      | [R_te] min: 807.98         max: 5013.60        Avg: 4120.33 (444.44)    | ent 0.001 | w_noise: [0.01205 0.01396 0.02110 0.06082 0.12869 0.25934 0.34840 0.45678 0.54489 0.67113]
Step  506000 (g22.7+d69.3)s       | [D] min: 0.14       max: 1.44      | [R_te] min: 2372.60        max: 5257.58        Avg: 4546.87 (318.75)    | ent 0.001 | w_noise: [0.01207 0.01391 0.02111 0.06079 0.12819 0.25861 0.34894 0.45667 0.54458 0.66970]
Step  507000 (g22.7+d69.4)s       | [D] min: 0.19       max: 1.51      | [R_te] min: 2699.78        max: 5184.99        Avg: 4776.99 (234.73)    | ent 0.001 | w_noise: [0.01209 0.01390 0.02112 0.06086 0.12813 0.25886 0.34848 0.45658 0.54706 0.67144]
Step  508000 (g22.7+d69.3)s       | [D] min: 0.22       max: 2.11      | [R_te] min: 1377.76        max: 5135.09        Avg: 3177.81 (474.43)    | ent 0.001 | w_noise: [0.01211 0.01389 0.02115 0.06075 0.12865 0.25941 0.34865 0.45771 0.54801 0.67082]
Step  509000 (g22.7+d69.1)s       | [D] min: 0.19       max: 1.37      | [R_te] min: 1530.13        max: 5117.71        Avg: 4630.63 (332.26)    | ent 0.001 | w_noise: [0.01212 0.01389 0.02128 0.06088 0.12921 0.26038 0.34964 0.45785 0.54825 0.67208]
Step  510000 (g22.7+d69.2)s       | [D] min: 0.21       max: 1.63      | [R_te] min: 1398.98        max: 5295.31        Avg: 4527.05 (455.58)    | ent 0.001 | w_noise: [0.01217 0.01396 0.02124 0.06104 0.12905 0.26111 0.35066 0.45844 0.54663 0.67332]
Step  511000 (g22.8+d69.6)s       | [D] min: 0.19       max: 2.21      | [R_te] min: 1374.44        max: 5473.59        Avg: 4291.80 (459.40)    | ent 0.001 | w_noise: [0.01215 0.01397 0.02126 0.06099 0.12917 0.26051 0.35033 0.45788 0.54715 0.67340]
Step  512000 (g22.7+d69.3)s       | [D] min: 0.21       max: 2.09      | [R_te] min: 820.98         max: 5031.66        Avg: 2225.89 (450.30)    | ent 0.001 | w_noise: [0.01212 0.01392 0.02125 0.06079 0.12843 0.26050 0.34967 0.45633 0.54797 0.67373]
Step  513000 (g22.7+d69.4)s       | [D] min: 0.20       max: 1.63      | [R_te] min: 1006.10        max: 5274.16        Avg: 3348.34 (605.52)    | ent 0.001 | w_noise: [0.01209 0.01393 0.02123 0.06104 0.12848 0.26126 0.35082 0.45839 0.54851 0.67274]
Step  514000 (g22.8+d69.4)s       | [D] min: 0.19       max: 1.59      | [R_te] min: 5022.84        max: 5389.64        Avg: 5280.01 (29.15)     | ent 0.001 | w_noise: [0.01210 0.01394 0.02120 0.06110 0.12826 0.26079 0.35003 0.45845 0.54586 0.67312]
Step  515000 (g22.7+d69.4)s       | [D] min: 0.19       max: 1.93      | [R_te] min: 1626.24        max: 5283.56        Avg: 4679.52 (362.33)    | ent 0.001 | w_noise: [0.01216 0.01396 0.02128 0.06099 0.12876 0.26104 0.35026 0.45794 0.54744 0.67319]
Step  516000 (g22.6+d69.2)s       | [D] min: 0.18       max: 1.57      | [R_te] min: 1602.81        max: 5348.59        Avg: 3620.93 (456.63)    | ent 0.001 | w_noise: [0.01217 0.01398 0.02128 0.06079 0.12937 0.26045 0.34991 0.45736 0.54842 0.67266]
Step  517000 (g22.7+d69.3)s       | [D] min: 0.20       max: 1.71      | [R_te] min: 1057.28        max: 5182.75        Avg: 4027.76 (415.63)    | ent 0.001 | w_noise: [0.01220 0.01392 0.02127 0.06091 0.12913 0.26136 0.35030 0.45795 0.54766 0.67433]
Step  518000 (g22.7+d69.2)s       | [D] min: 0.17       max: 3.47      | [R_te] min: 782.34         max: 5186.24        Avg: 3474.72 (482.31)    | ent 0.001 | w_noise: [0.01216 0.01398 0.02133 0.06091 0.12898 0.26035 0.35164 0.45693 0.54659 0.67373]
Step  519000 (g22.7+d69.4)s       | [D] min: 0.16       max: 1.41      | [R_te] min: 1524.94        max: 5253.39        Avg: 4273.62 (397.58)    | ent 0.001 | w_noise: [0.01210 0.01391 0.02126 0.06075 0.12896 0.26027 0.35038 0.45674 0.54699 0.67248]
Step  520000 (g22.7+d69.4)s       | [D] min: 0.12       max: 1.44      | [R_te] min: 566.36         max: 5205.99        Avg: 3565.83 (599.99)    | ent 0.001 | w_noise: [0.01207 0.01389 0.02116 0.06049 0.12872 0.25928 0.35030 0.45552 0.54636 0.67357]
Step  521000 (g22.8+d69.5)s       | [D] min: 0.16       max: 1.87      | [R_te] min: 771.88         max: 5173.39        Avg: 3478.48 (604.70)    | ent 0.001 | w_noise: [0.01212 0.01395 0.02123 0.06053 0.12915 0.25980 0.35007 0.45546 0.54628 0.67075]
Step  522000 (g22.7+d69.4)s       | [D] min: 0.18       max: 2.09      | [R_te] min: 845.37         max: 5211.36        Avg: 2846.44 (452.32)    | ent 0.001 | w_noise: [0.01218 0.01396 0.02121 0.06079 0.12953 0.25992 0.35056 0.45705 0.54692 0.67241]
Step  523000 (g22.7+d69.3)s       | [D] min: 0.09       max: 1.56      | [R_te] min: 498.07         max: 5334.28        Avg: 3866.33 (518.34)    | ent 0.001 | w_noise: [0.01215 0.01403 0.02129 0.06104 0.12937 0.26037 0.35107 0.45862 0.54840 0.67596]
Step  524000 (g23.3+d70.2)s       | [D] min: 0.12       max: 1.98      | [R_te] min: 1114.39        max: 5378.17        Avg: 4116.22 (579.73)    | ent 0.001 | w_noise: [0.01212 0.01400 0.02131 0.06119 0.12907 0.26049 0.35057 0.45823 0.54806 0.67659]
Step  525000 (g22.8+d69.8)s       | [D] min: 0.17       max: 2.31      | [R_te] min: 1519.87        max: 5314.10        Avg: 3593.59 (487.95)    | ent 0.001 | w_noise: [0.01218 0.01397 0.02122 0.06105 0.12912 0.26083 0.35009 0.45686 0.54807 0.67415]
Step  526000 (g22.2+d67.8)s       | [D] min: 0.17       max: 1.24      | [R_te] min: 1300.85        max: 5302.57        Avg: 3719.03 (522.44)    | ent 0.001 | w_noise: [0.01215 0.01396 0.02112 0.06095 0.12892 0.26067 0.34929 0.45770 0.54804 0.67187]
Step  527000 (g22.5+d68.6)s       | [D] min: 0.15       max: 1.46      | [R_te] min: 810.46         max: 3983.34        Avg: 2066.56 (338.94)    | ent 0.001 | w_noise: [0.01214 0.01401 0.02115 0.06102 0.12918 0.26067 0.35053 0.45633 0.54732 0.67133]
Step  528000 (g22.4+d68.3)s       | [D] min: 0.09       max: 1.59      | [R_te] min: 738.20         max: 5069.84        Avg: 2431.72 (446.98)    | ent 0.001 | w_noise: [0.01220 0.01400 0.02122 0.06095 0.12925 0.26088 0.34942 0.45733 0.54860 0.67275]
Step  529000 (g22.3+d68.3)s       | [D] min: 0.17       max: 1.87      | [R_te] min: 1203.91        max: 5188.99        Avg: 3209.27 (477.82)    | ent 0.001 | w_noise: [0.01218 0.01401 0.02121 0.06120 0.12945 0.26158 0.35065 0.45819 0.54866 0.67483]
Step  530000 (g22.4+d68.3)s       | [D] min: 0.18       max: 1.67      | [R_te] min: 1438.53        max: 5073.18        Avg: 3715.28 (415.55)    | ent 0.001 | w_noise: [0.01220 0.01399 0.02123 0.06091 0.12903 0.26159 0.34978 0.45681 0.54837 0.67278]
Step  531000 (g22.4+d68.6)s       | [D] min: 0.22       max: 2.15      | [R_te] min: 1023.45        max: 2702.46        Avg: 1770.87 (150.77)    | ent 0.001 | w_noise: [0.01212 0.01400 0.02122 0.06095 0.12934 0.26093 0.35006 0.45721 0.54800 0.67205]
Step  532000 (g22.3+d68.1)s       | [D] min: 0.11       max: 1.41      | [R_te] min: 1398.64        max: 5089.91        Avg: 3631.99 (505.36)    | ent 0.001 | w_noise: [0.01218 0.01403 0.02133 0.06095 0.12968 0.26077 0.35131 0.45711 0.54802 0.67277]
Step  533000 (g22.3+d68.3)s       | [D] min: 0.06       max: 2.22      | [R_te] min: 1721.87        max: 4980.04        Avg: 2711.85 (312.60)    | ent 0.001 | w_noise: [0.01214 0.01399 0.02126 0.06074 0.12903 0.26013 0.35070 0.45651 0.54707 0.67441]
Step  534000 (g22.4+d68.5)s       | [D] min: 0.14       max: 1.83      | [R_te] min: 1053.47        max: 5049.42        Avg: 3568.43 (431.03)    | ent 0.001 | w_noise: [0.01204 0.01397 0.02115 0.06066 0.12890 0.25993 0.34936 0.45600 0.54686 0.67299]
Step  535000 (g22.5+d69.4)s       | [D] min: 0.14       max: 1.79      | [R_te] min: 1129.98        max: 4939.72        Avg: 2783.44 (450.31)    | ent 0.001 | w_noise: [0.01206 0.01393 0.02110 0.06068 0.12873 0.26021 0.34921 0.45581 0.54489 0.67312]
Step  536000 (g22.4+d68.6)s       | [D] min: 0.15       max: 1.66      | [R_te] min: 2032.36        max: 5232.99        Avg: 4148.61 (395.39)    | ent 0.001 | w_noise: [0.01205 0.01390 0.02109 0.06098 0.12863 0.26039 0.34943 0.45544 0.54614 0.67106]
Step  537000 (g22.5+d68.5)s       | [D] min: 0.21       max: 1.75      | [R_te] min: 1014.98        max: 4985.60        Avg: 2709.55 (477.88)    | ent 0.001 | w_noise: [0.01206 0.01392 0.02109 0.06091 0.12847 0.26081 0.34978 0.45642 0.54661 0.67292]
Step  538000 (g22.4+d68.4)s       | [D] min: 0.14       max: 1.43      | [R_te] min: 1040.64        max: 5160.94        Avg: 3717.43 (548.15)    | ent 0.001 | w_noise: [0.01202 0.01389 0.02106 0.06091 0.12889 0.26094 0.35029 0.45667 0.54627 0.67324]
Step  539000 (g22.4+d68.8)s       | [D] min: 0.17       max: 1.33      | [R_te] min: 1278.91        max: 5219.68        Avg: 3307.10 (533.91)    | ent 0.001 | w_noise: [0.01203 0.01384 0.02111 0.06089 0.12882 0.26107 0.34905 0.45726 0.54625 0.67373]
Step  540000 (g22.4+d68.4)s       | [D] min: 0.18       max: 1.51      | [R_te] min: 1455.90        max: 5359.09        Avg: 4538.02 (460.47)    | ent 0.001 | w_noise: [0.01204 0.01387 0.02108 0.06097 0.12895 0.26141 0.35010 0.45836 0.54935 0.67331]
Step  541000 (g22.5+d68.6)s       | [D] min: 0.11       max: 2.01      | [R_te] min: 1922.53        max: 5428.44        Avg: 5021.47 (326.96)    | ent 0.001 | w_noise: [0.01209 0.01395 0.02120 0.06095 0.12919 0.26139 0.34986 0.45708 0.54748 0.67295]
Step  542000 (g22.5+d68.6)s       | [D] min: 0.12       max: 1.45      | [R_te] min: 2146.68        max: 5277.68        Avg: 4683.65 (339.01)    | ent 0.001 | w_noise: [0.01211 0.01395 0.02115 0.06088 0.12895 0.26112 0.35004 0.45641 0.54881 0.67240]
Step  543000 (g22.4+d68.6)s       | [D] min: 0.21       max: 1.67      | [R_te] min: 4884.76        max: 5371.52        Avg: 5206.70 (40.13)     | ent 0.001 | w_noise: [0.01213 0.01396 0.02124 0.06078 0.12885 0.26167 0.34943 0.45634 0.54768 0.67193]
Step  544000 (g22.5+d68.6)s       | [D] min: 0.16       max: 1.60      | [R_te] min: 1465.47        max: 5254.53        Avg: 3885.60 (437.08)    | ent 0.001 | w_noise: [0.01216 0.01394 0.02127 0.06110 0.12908 0.26190 0.35026 0.45794 0.54799 0.67240]
Step  545000 (g22.5+d68.5)s       | [D] min: 0.06       max: 1.87      | [R_te] min: 1775.83        max: 5418.02        Avg: 4562.21 (421.59)    | ent 0.001 | w_noise: [0.01221 0.01393 0.02129 0.06114 0.12929 0.26228 0.35030 0.45702 0.54805 0.67435]
Step  546000 (g22.8+d68.7)s       | [D] min: 0.19       max: 1.73      | [R_te] min: 1081.09        max: 5129.91        Avg: 3670.24 (484.30)    | ent 0.001 | w_noise: [0.01217 0.01394 0.02132 0.06116 0.12927 0.26104 0.35083 0.45848 0.54751 0.67523]
Step  547000 (g22.8+d69.6)s       | [D] min: 0.09       max: 2.30      | [R_te] min: 1049.00        max: 5014.68        Avg: 2966.65 (468.64)    | ent 0.001 | w_noise: [0.01216 0.01401 0.02129 0.06089 0.12921 0.26117 0.35033 0.45847 0.54733 0.67314]
Step  548000 (g22.7+d69.4)s       | [D] min: 0.14       max: 1.27      | [R_te] min: 1047.83        max: 5409.88        Avg: 2473.34 (427.68)    | ent 0.001 | w_noise: [0.01214 0.01401 0.02129 0.06079 0.12886 0.26142 0.35035 0.45670 0.54741 0.67546]
Step  549000 (g22.8+d69.6)s       | [D] min: 0.00       max: 1.80      | [R_te] min: 1901.59        max: 5110.66        Avg: 3841.05 (377.66)    | ent 0.001 | w_noise: [0.01211 0.01395 0.02116 0.06055 0.12841 0.26057 0.34922 0.45537 0.54684 0.67535]
Step  550000 (g22.9+d69.7)s       | [D] min: 0.12       max: 1.50      | [R_te] min: 1064.90        max: 5161.84        Avg: 3977.98 (461.25)    | ent 0.001 | w_noise: [0.01207 0.01388 0.02102 0.06053 0.12845 0.26058 0.34914 0.45403 0.54575 0.67235]
Step  551000 (g22.8+d69.5)s       | [D] min: 0.17       max: 2.15      | [R_te] min: 1861.26        max: 5066.62        Avg: 4392.35 (369.36)    | ent 0.001 | w_noise: [0.01210 0.01388 0.02106 0.06043 0.12851 0.26033 0.35010 0.45535 0.54473 0.67326]
Step  552000 (g22.7+d69.4)s       | [D] min: 0.05       max: 1.48      | [R_te] min: 762.82         max: 5188.74        Avg: 4152.00 (477.00)    | ent 0.001 | w_noise: [0.01209 0.01386 0.02108 0.06064 0.12849 0.26017 0.35021 0.45702 0.54674 0.67397]
Step  553000 (g22.8+d69.4)s       | [D] min: 0.19       max: 1.64      | [R_te] min: 1020.71        max: 5320.21        Avg: 4431.09 (463.65)    | ent 0.001 | w_noise: [0.01203 0.01384 0.02112 0.06055 0.12875 0.26055 0.34965 0.45714 0.54668 0.67333]
Step  554000 (g22.8+d69.5)s       | [D] min: 0.13       max: 2.01      | [R_te] min: 1495.24        max: 5053.82        Avg: 4656.14 (333.27)    | ent 0.001 | w_noise: [0.01209 0.01389 0.02110 0.06061 0.12909 0.26017 0.35032 0.45556 0.54808 0.67217]
Step  555000 (g22.8+d69.4)s       | [D] min: 0.17       max: 1.92      | [R_te] min: 2479.47        max: 5253.98        Avg: 4470.76 (249.82)    | ent 0.001 | w_noise: [0.01211 0.01393 0.02118 0.06077 0.12927 0.26094 0.35074 0.45770 0.54854 0.67317]
Step  556000 (g22.8+d69.4)s       | [D] min: 0.19       max: 1.40      | [R_te] min: 1188.84        max: 5580.16        Avg: 2907.39 (449.56)    | ent 0.001 | w_noise: [0.01214 0.01393 0.02126 0.06110 0.12948 0.26104 0.35042 0.45844 0.54828 0.67066]
Step  557000 (g22.9+d69.5)s       | [D] min: 0.16       max: 1.53      | [R_te] min: 934.71         max: 4870.50        Avg: 3213.42 (413.66)    | ent 0.001 | w_noise: [0.01212 0.01400 0.02122 0.06103 0.12969 0.26089 0.34910 0.45786 0.54824 0.67180]
Step  558000 (g22.8+d69.5)s       | [D] min: 0.12       max: 1.69      | [R_te] min: 708.88         max: 5161.14        Avg: 2920.15 (462.18)    | ent 0.001 | w_noise: [0.01218 0.01402 0.02128 0.06126 0.12932 0.26076 0.34991 0.45877 0.54875 0.67501]
Step  559000 (g23.0+d70.7)s       | [D] min: 0.12       max: 2.52      | [R_te] min: 1822.89        max: 5313.19        Avg: 4047.23 (446.19)    | ent 0.001 | w_noise: [0.01218 0.01404 0.02132 0.06114 0.12914 0.26136 0.35040 0.45790 0.54771 0.67557]
Step  560000 (g22.6+d68.8)s       | [D] min: 0.06       max: 1.29      | [R_te] min: 967.74         max: 4971.11        Avg: 2132.83 (354.14)    | ent 0.001 | w_noise: [0.01218 0.01405 0.02140 0.06123 0.12922 0.26089 0.35069 0.45815 0.54673 0.67543]
Step  561000 (g22.2+d67.7)s       | [D] min: 0.20       max: 1.24      | [R_te] min: 1400.88        max: 5063.84        Avg: 3658.21 (394.55)    | ent 0.001 | w_noise: [0.01218 0.01405 0.02137 0.06110 0.12900 0.26095 0.35018 0.45810 0.54735 0.67479]
Step  562000 (g22.3+d68.2)s       | [D] min: 0.13       max: 1.89      | [R_te] min: 987.24         max: 5262.68        Avg: 3539.47 (521.36)    | ent 0.001 | w_noise: [0.01218 0.01401 0.02127 0.06110 0.12883 0.26073 0.34948 0.45764 0.54597 0.67323]
Step  563000 (g22.4+d68.5)s       | [D] min: 0.11       max: 1.55      | [R_te] min: 1183.74        max: 5448.97        Avg: 4124.42 (478.40)    | ent 0.001 | w_noise: [0.01216 0.01393 0.02128 0.06096 0.12939 0.26127 0.34996 0.45751 0.54554 0.67317]
Step  564000 (g22.4+d68.4)s       | [D] min: 0.15       max: 1.44      | [R_te] min: 2700.71        max: 5229.00        Avg: 4688.95 (277.50)    | ent 0.001 | w_noise: [0.01213 0.01391 0.02127 0.06101 0.12923 0.26097 0.34892 0.45816 0.54691 0.67515]
Step  565000 (g22.4+d68.4)s       | [D] min: 0.18       max: 3.33      | [R_te] min: 1310.23        max: 5203.08        Avg: 3653.19 (404.29)    | ent 0.001 | w_noise: [0.01214 0.01393 0.02129 0.06098 0.12897 0.26025 0.34893 0.45735 0.54732 0.67560]
Step  566000 (g22.4+d68.3)s       | [D] min: 0.15       max: 1.72      | [R_te] min: 1344.70        max: 5225.03        Avg: 4282.51 (435.67)    | ent 0.001 | w_noise: [0.01214 0.01402 0.02132 0.06107 0.12917 0.26094 0.34859 0.45723 0.54742 0.67504]
Step  567000 (g22.4+d68.4)s       | [D] min: 0.15       max: 1.40      | [R_te] min: 745.33         max: 5402.51        Avg: 3342.18 (541.99)    | ent 0.001 | w_noise: [0.01212 0.01397 0.02125 0.06096 0.12948 0.26076 0.34819 0.45781 0.54676 0.67480]
Step  568000 (g22.3+d68.1)s       | [D] min: 0.07       max: 1.39      | [R_te] min: 1128.34        max: 4989.25        Avg: 2520.31 (323.90)    | ent 0.001 | w_noise: [0.01211 0.01404 0.02129 0.06102 0.12941 0.26035 0.34967 0.45763 0.54658 0.67358]
Step  569000 (g22.3+d68.3)s       | [D] min: 0.10       max: 1.17      | [R_te] min: 877.43         max: 4829.42        Avg: 1855.18 (354.26)    | ent 0.001 | w_noise: [0.01219 0.01404 0.02131 0.06112 0.12948 0.26040 0.35035 0.45766 0.54607 0.67417]
Step  570000 (g22.5+d68.4)s       | [D] min: 0.17       max: 1.87      | [R_te] min: 858.23         max: 5171.05        Avg: 3754.98 (527.26)    | ent 0.001 | w_noise: [0.01227 0.01406 0.02145 0.06127 0.12913 0.26102 0.35101 0.45780 0.54660 0.67198]
Step  571000 (g22.4+d68.4)s       | [D] min: 0.13       max: 1.35      | [R_te] min: 2808.06        max: 5356.78        Avg: 4370.48 (297.43)    | ent 0.001 | w_noise: [0.01224 0.01409 0.02138 0.06118 0.12950 0.26159 0.35047 0.45796 0.54740 0.67270]
Step  572000 (g22.3+d68.2)s       | [D] min: 0.10       max: 1.50      | [R_te] min: 1202.82        max: 5146.81        Avg: 3598.25 (494.98)    | ent 0.001 | w_noise: [0.01221 0.01407 0.02130 0.06112 0.12988 0.26104 0.34954 0.45814 0.54753 0.67252]
